Year,Month,Site,Surface Temperature,Middle Temperature,pH,Ammonia,Nitrate,Phosphate,Dissolved Oxygen,Weather Condition,Wind Direction,Air Temperature,Date,Seismicity,Acidity,Temperature (in Celsius),SO2,Plume (in meters),Ground Deformation
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-01,0.005917159763313609,1.0,0.7232142857142856,6930,900,Deflation of TVI and Taal Caldera (movement of the ground on the volcano)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-02,0.005917159763313609,1.0,0.7232142857142856,6930,500,Deflation of TVI and Taal Caldera (movement of the ground on the volcano)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-03,0.0,1.0,0.7232142857142856,6930,900,Deflation of TVI and Taal Caldera (movement of the ground on the volcano)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-04,0.0,1.0,0.7232142857142856,6159,600,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-05,0.005917159763313609,1.0,0.7232142857142856,6159,900,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-06,0.0,1.0,0.7232142857142856,7609,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-07,0.0,1.0,0.7232142857142856,7609,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-08,0.0,1.0,0.7232142857142856,7664,900,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-09,0.0,1.0,0.7232142857142856,7664,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-10,0.005917159763313609,1.0,0.7232142857142856,7664,1000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-11,0.005917159763313609,1.0,0.7232142857142856,7664,1800,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-12,0.0,1.0,0.7232142857142856,7664,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-13,0.005917159763313609,1.0,0.7232142857142856,7664,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-14,0.0,1.0,0.7232142857142856,9337,1000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-15,0.0,1.0,0.7232142857142856,9337,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-16,0.0,1.0,0.7232142857142856,9337,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-17,0.0,1.0,0.7232142857142856,9337,1000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-18,0.0,1.0,0.7232142857142856,9486,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-19,0.005917159763313609,1.0,0.7232142857142856,9486,600,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-20,0.0,1.0,0.7232142857142856,9486,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-21,0.0,1.0,0.7232142857142856,10986,1800,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-22,0.0,1.0,0.7232142857142856,10986,2400,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-23,0.0,1.0,0.7232142857142856,10986,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-24,0.0,1.0,0.7232142857142856,11228,1800,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-25,0.0,1.0,0.7232142857142856,11228,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-26,0.005917159763313609,1.0,0.7232142857142856,10506,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-27,0.0,1.0,0.7232142857142856,10506,1800,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-28,0.0,1.0,0.7232142857142856,18705,2000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-29,0.0,1.0,0.7232142857142856,15633,900,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-30,0.1834319526627219,1.0,0.7232142857142856,10036,2000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,MANALAW,0.07462686567164223,26.5,0.7842105263157901,0.007874015748031494,0.08586594719758525,0.6900269541778975,5.74,Fair,NE,25.50,2022-01-31,0.07692307692307693,1.0,0.7232142857142856,4829,1000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-01,0.005917159763313609,1.0,0.7232142857142856,6930,900,Deflation of TVI and Taal Caldera (movement of the ground on the volcano)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-02,0.005917159763313609,1.0,0.7232142857142856,6930,500,Deflation of TVI and Taal Caldera (movement of the ground on the volcano)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-03,0.0,1.0,0.7232142857142856,6930,900,Deflation of TVI and Taal Caldera (movement of the ground on the volcano)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-04,0.0,1.0,0.7232142857142856,6159,600,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-05,0.005917159763313609,1.0,0.7232142857142856,6159,900,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-06,0.0,1.0,0.7232142857142856,7609,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-07,0.0,1.0,0.7232142857142856,7609,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-08,0.0,1.0,0.7232142857142856,7664,900,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-09,0.0,1.0,0.7232142857142856,7664,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-10,0.005917159763313609,1.0,0.7232142857142856,7664,1000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-11,0.005917159763313609,1.0,0.7232142857142856,7664,1800,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-12,0.0,1.0,0.7232142857142856,7664,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-13,0.005917159763313609,1.0,0.7232142857142856,7664,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-14,0.0,1.0,0.7232142857142856,9337,1000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-15,0.0,1.0,0.7232142857142856,9337,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-16,0.0,1.0,0.7232142857142856,9337,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-17,0.0,1.0,0.7232142857142856,9337,1000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-18,0.0,1.0,0.7232142857142856,9486,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-19,0.005917159763313609,1.0,0.7232142857142856,9486,600,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-20,0.0,1.0,0.7232142857142856,9486,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-21,0.0,1.0,0.7232142857142856,10986,1800,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-22,0.0,1.0,0.7232142857142856,10986,2400,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-23,0.0,1.0,0.7232142857142856,10986,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-24,0.0,1.0,0.7232142857142856,11228,1800,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-25,0.0,1.0,0.7232142857142856,11228,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-26,0.005917159763313609,1.0,0.7232142857142856,10506,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-27,0.0,1.0,0.7232142857142856,10506,1800,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-28,0.0,1.0,0.7232142857142856,18705,2000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-29,0.0,1.0,0.7232142857142856,15633,900,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-30,0.1834319526627219,1.0,0.7232142857142856,10036,2000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BAÑAGA,0.07462686567164223,26.8,0.7342105263157899,0.003499562554680666,0.08586594719758525,0.706199460916442,3,Sunny,NE,25.80,2022-01-31,0.07692307692307693,1.0,0.7232142857142856,4829,1000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-01,0.005917159763313609,1.0,0.7232142857142856,6930,900,Deflation of TVI and Taal Caldera (movement of the ground on the volcano)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-02,0.005917159763313609,1.0,0.7232142857142856,6930,500,Deflation of TVI and Taal Caldera (movement of the ground on the volcano)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-03,0.0,1.0,0.7232142857142856,6930,900,Deflation of TVI and Taal Caldera (movement of the ground on the volcano)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-04,0.0,1.0,0.7232142857142856,6159,600,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-05,0.005917159763313609,1.0,0.7232142857142856,6159,900,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-06,0.0,1.0,0.7232142857142856,7609,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-07,0.0,1.0,0.7232142857142856,7609,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-08,0.0,1.0,0.7232142857142856,7664,900,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-09,0.0,1.0,0.7232142857142856,7664,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-10,0.005917159763313609,1.0,0.7232142857142856,7664,1000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-11,0.005917159763313609,1.0,0.7232142857142856,7664,1800,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-12,0.0,1.0,0.7232142857142856,7664,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-13,0.005917159763313609,1.0,0.7232142857142856,7664,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-14,0.0,1.0,0.7232142857142856,9337,1000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-15,0.0,1.0,0.7232142857142856,9337,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-16,0.0,1.0,0.7232142857142856,9337,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-17,0.0,1.0,0.7232142857142856,9337,1000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-18,0.0,1.0,0.7232142857142856,9486,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-19,0.005917159763313609,1.0,0.7232142857142856,9486,600,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-20,0.0,1.0,0.7232142857142856,9486,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-21,0.0,1.0,0.7232142857142856,10986,1800,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-22,0.0,1.0,0.7232142857142856,10986,2400,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-23,0.0,1.0,0.7232142857142856,10986,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-24,0.0,1.0,0.7232142857142856,11228,1800,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-25,0.0,1.0,0.7232142857142856,11228,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-26,0.005917159763313609,1.0,0.7232142857142856,10506,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-27,0.0,1.0,0.7232142857142856,10506,1800,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-28,0.0,1.0,0.7232142857142856,18705,2000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-29,0.0,1.0,0.7232142857142856,15633,900,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-30,0.1834319526627219,1.0,0.7232142857142856,10036,2000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,BUSO-BUSO,0.10447761194029859,26.9,0.7315789473684211,0.003499562554680666,0.08586594719758525,0.7223719676549865,3.69,Sunny,NE,26.70,2022-01-31,0.07692307692307693,1.0,0.7232142857142856,4829,1000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,LEVISTE,0.10447761194029859,26.8,0.7342105263157899,0.0021872265966754157,0.08586594719758525,0.7331536388140162,4.37,Sunny,ENE,27.50,2022-01-01,0.005917159763313609,1.0,0.7232142857142856,6930,900,Deflation of TVI and Taal Caldera (movement of the ground on the volcano)
0,January,LEVISTE,0.10447761194029859,26.8,0.7342105263157899,0.0021872265966754157,0.08586594719758525,0.7331536388140162,4.37,Sunny,ENE,27.50,2022-01-02,0.005917159763313609,1.0,0.7232142857142856,6930,500,Deflation of TVI and Taal Caldera (movement of the ground on the volcano)
0,January,LEVISTE,0.10447761194029859,26.8,0.7342105263157899,0.0021872265966754157,0.08586594719758525,0.7331536388140162,4.37,Sunny,ENE,27.50,2022-01-03,0.0,1.0,0.7232142857142856,6930,900,Deflation of TVI and Taal Caldera (movement of the ground on the volcano)
0,January,LEVISTE,0.10447761194029859,26.8,0.7342105263157899,0.0021872265966754157,0.08586594719758525,0.7331536388140162,4.37,Sunny,ENE,27.50,2022-01-04,0.0,1.0,0.7232142857142856,6159,600,Deflation of TVI and Taal Caldera (since October 2021)
0,January,LEVISTE,0.10447761194029859,26.8,0.7342105263157899,0.0021872265966754157,0.08586594719758525,0.7331536388140162,4.37,Sunny,ENE,27.50,2022-01-05,0.005917159763313609,1.0,0.7232142857142856,6159,900,Deflation of TVI and Taal Caldera (since October 2021)
0,January,LEVISTE,0.10447761194029859,26.8,0.7342105263157899,0.0021872265966754157,0.08586594719758525,0.7331536388140162,4.37,Sunny,ENE,27.50,2022-01-06,0.0,1.0,0.7232142857142856,7609,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,LEVISTE,0.10447761194029859,26.8,0.7342105263157899,0.0021872265966754157,0.08586594719758525,0.7331536388140162,4.37,Sunny,ENE,27.50,2022-01-07,0.0,1.0,0.7232142857142856,7609,1500,Deflation of TVI and Taal Caldera (since October 2021)
0,January,LEVISTE,0.10447761194029859,26.8,0.7342105263157899,0.0021872265966754157,0.08586594719758525,0.7331536388140162,4.37,Sunny,ENE,27.50,2022-01-08,0.0,1.0,0.7232142857142856,7664,900,Deflation of TVI and Taal Caldera (since October 2021)
0,January,LEVISTE,0.10447761194029859,26.8,0.7342105263157899,0.0021872265966754157,0.08586594719758525,0.7331536388140162,4.37,Sunny,ENE,27.50,2022-01-09,0.0,1.0,0.7232142857142856,7664,1200,Deflation of TVI and Taal Caldera (since October 2021)
0,January,LEVISTE,0.10447761194029859,26.8,0.7342105263157899,0.0021872265966754157,0.08586594719758525,0.7331536388140162,4.37,Sunny,ENE,27.50,2022-01-10,0.005917159763313609,1.0,0.7232142857142856,7664,1000,Deflation of TVI and Taal Caldera (since October 2021)
0,January,LEVISTE,0.10447761194029859,26.8,0.7342105263157899,0.0021872265966754157,0.08586594719758525,0.7331536388140162,4.37,Sunny,ENE,27.50,2022-01-11,0.005917159763313609,1.0,0.7232142857142856,7664,1800,Deflation of TVI and Taal Caldera (since October 2021)
0,January,LEVISTE,0.10447761194029859,26.8,0.7342105263157899,0.0021872265966754157,0.08586594719758525,0.7331536388140162,4.37,Sunny,ENE,27.50,2022-01-12,0.0,1.0,0.7232142857142856,7664,1500,Deflation of TVI and Taal Caldera (since October 2021)
